elapsed time sensors,current,voltage,acc x (IMU),acc y (IMU),W (IMU),vel encoder,safety_value,throttle,steering,vicon time,vicon x,vicon y,vicon yaw,velocity x,velocity y
1.8567028045654297,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.1298692,-2.854642943770856e-14,-1.6952581445354028e-16,-1.7939239624715977e-15,-1.5877141317172452e-14,-9.428798868431468e-17
1.8665053844451904,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.1397994,-2.870520085892419e-14,-1.7046869435213686e-16,-1.8039015275361146e-15,-1.5877141317172452e-14,-9.428798868431468e-17
1.8865723609924316,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.1499445,-2.886397228013991e-14,-1.7141157425073404e-16,-1.8138790926006373e-15,-1.5877141317172452e-14,-9.428798868431468e-17
1.8865723609924316,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.1600425,-2.902274370135573e-14,-1.7235445414933176e-16,-1.8238566576651664e-15,-1.5877141317172452e-14,-9.428798868431468e-17
1.9066860675811768,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.17002,-2.9181515122571624e-14,-1.7329733404792992e-16,-1.8338342227297002e-15,-1.5877141317172452e-14,-9.428798868431468e-17
1.9066860675811768,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.1798322,-2.934028654378758e-14,-1.7424021394652846e-16,-1.8438117877942388e-15,-1.5877141317172452e-14,-9.428798868431468e-17
1.9164612293243408,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.1900125,-2.949905796500359e-14,-1.7518309384512738e-16,-1.8537893528587805e-15,-1.5877141317172452e-14,-9.428798868431468e-17
1.9366695880889893,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.200016,-2.965782938621967e-14,-1.761259737437266e-16,-1.8637669179233257e-15,-1.5877141317172452e-14,-9.428798868431468e-17
1.9366695880889893,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.2099028,-2.981660080743579e-14,-1.7706885364232608e-16,-1.873744482987874e-15,-1.5877141317172452e-14,-9.428798868431468e-17
1.9465327262878418,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.2199433,-2.997537222865195e-14,-1.7801173354092577e-16,-1.883722048052424e-15,-1.5877141317172452e-14,-9.428798868431468e-17
1.956587553024292,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.229668,-3.013414364986814e-14,-1.7895461343952566e-16,-1.893699613116977e-15,-1.5877141317172452e-14,-9.428798868431468e-17
1.9662623405456543,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.2398562,-3.029291507108436e-14,-1.7989749333812574e-16,-1.9036771781815308e-15,-1.5877141317172452e-14,-9.428798868431468e-17
1.9865367412567139,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.2499073,-3.0451686492300605e-14,-1.8084037323672598e-16,-1.9136547432460867e-15,-1.5877141317172452e-14,-9.428798868431468e-17
1.9865367412567139,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.2599266,-3.061045791351687e-14,-1.8178325313532634e-16,-1.9236323083106434e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.0067057609558105,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.2700558,-3.0769229334733155e-14,-1.8272613303392682e-16,-1.933609873375202e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.016767740249634,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.2801094,-3.092800075594946e-14,-1.8366901293252737e-16,-1.9435874384397615e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.026604175567627,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.2899556,-3.1086772177165775e-14,-1.84611892831128e-16,-1.953565003504322e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.026604175567627,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.299852,-3.124554359838211e-14,-1.8555477272972873e-16,-1.9635425685688827e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.0471768379211426,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.3105125,-3.140431501959845e-14,-1.864976526283295e-16,-1.9735201336334454e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.056304454803467,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.319696,-3.1563086440814805e-14,-1.8744053252693033e-16,-1.9834976986980076e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.0664894580841064,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.32987,-3.1721857862031165e-14,-1.8838341242553123e-16,-1.993475263762571e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.0772337913513184,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.3405232,-3.188062928324753e-14,-1.8932629232413218e-16,-2.0034528288271344e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.0772337913513184,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.3500385,-3.2039400704463904e-14,-1.9026917222273315e-16,-2.0134303938916977e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.096750497817993,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.3601227,-3.219817212568028e-14,-1.9121205212133415e-16,-2.0234079589562623e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.1065056324005127,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.369883,-3.2356943546896656e-14,-1.921549320199352e-16,-2.0333855240208265e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.1166510581970215,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.3800015,-3.251571496811305e-14,-1.9309781191853627e-16,-2.0433630890853915e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.1166510581970215,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.3901668,-3.267448638932944e-14,-1.9404069181713737e-16,-2.053340654149956e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.136488676071167,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.3998597,-3.283325781054584e-14,-1.9498357171573846e-16,-2.0633182192145214e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.136488676071167,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.4099941,-3.2992029231762236e-14,-1.9592645161433958e-16,-2.0732957842790868e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.1566977500915527,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.420078,-3.3150800652978634e-14,-1.968693315129407e-16,-2.083273349343653e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.1566977500915527,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.4299135,-3.330957207419504e-14,-1.9781221141154188e-16,-2.0932509144082183e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.176560163497925,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.4399316,-3.346834349541144e-14,-1.9875509131014305e-16,-2.103228479472785e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.176560163497925,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.4495656,-3.3627114916627847e-14,-1.9969797120874422e-16,-2.113206044537351e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.196441888809204,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.459817,-3.378588633784425e-14,-2.006408511073454e-16,-2.123183609601917e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.206331968307495,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.4697118,-3.394465775906066e-14,-2.0158373100594658e-16,-2.1331611746664833e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.216951370239258,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.4803011,-3.410342918027707e-14,-2.0252661090454778e-16,-2.1431387397310495e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.2271156311035156,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.4904442,-3.426220060149348e-14,-2.0346949080314897e-16,-2.1531163047956156e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.235712766647339,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.4991355,-3.4420972022709894e-14,-2.0441237070175017e-16,-2.163093869860182e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.2459635734558105,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.5092857,-3.4579743443926304e-14,-2.0535525060035137e-16,-2.1730714349247484e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.256483793258667,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.519862,-3.4738514865142715e-14,-2.0629813049895256e-16,-2.183048999989315e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.256483793258667,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.5298305,-3.4897286286359125e-14,-2.0724101039755376e-16,-2.1930265650538815e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.266453266143799,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.5393846,-3.5056057707575536e-14,-2.0818389029615495e-16,-2.203004130118448e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.275959014892578,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.5489175,-3.5214829128791947e-14,-2.0912677019475615e-16,-2.2129816951830146e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.285463571548462,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.5597541,-3.537360055000836e-14,-2.1006965009335734e-16,-2.222959260247581e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.306652069091797,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.5700226,-3.553237197122477e-14,-2.1101252999195854e-16,-2.2329368253121477e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.306652069091797,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.579842,-3.569114339244118e-14,-2.1195540989055973e-16,-2.2429143903767142e-15,-1.5877141317172452e-14,-9.428798868431468e-17
2.3164584636688232,0.0,0.0,0.0,0.0,-9.977565309875723e-16,-1.5877141317172452e-14,-9.428798868431468e-17,0.0,0.0,0.0,1733316565.59015,-3.584991481365759e-14,-2.1289828978916093e-16,-2.2528919554412804e-15,-1.5877141317172452e-14,-9.428798868431468e-17
